"Time","pod:frontend-w2-6646bc856b-5wdx4_service:frontend_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-bwwkk_service:frontend_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-hzgdj_service:frontend_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-sfqhw_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-gbvt7_service:frontend_node:worker--3","pod:currencyservice-w2-649d8c7669-lxhfc_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w1-86744bdcbd-km97l_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-ctcnt_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-f8k9p_service:frontend_node:worker--3","pod:currencyservice-w3-656689488c-c4spf_service:currencyservice_node:worker--3","pod:currencyservice-w2-649d8c7669-spljh_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-t2flz_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-c9r2p_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-sddsm_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w4-5bbcb977f8-8bnkm_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-7jspt_service:currencyservice_node:worker--3","pod:currencyservice-w2-649d8c7669-ljtwf_service:currencyservice_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-lrhjc_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-prsr2_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w4-66565874fb-cvk86_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-vg8k5_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-wzfpj_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-lknct_service:currencyservice_node:worker--3","pod:frontend-w1-599b6846df-n6px2_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-pslvv_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-lbcj2_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-6646bc856b-8878l_service:frontend_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-clj5b_service:frontend_node:worker--2.novalocal","pod:redis-cart-w1-7c75d55f4d-cgfcv_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-qrrvr_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-vx5t9_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-6f8d8654c5-zcgws_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-b7w28_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-vmrp9_service:recommendationservice_node:worker--3","pod:recommendationservice-w2-6855bd669b-cgkgc_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-h4fc9_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-q8r2x_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-wsknd_service:frontend_node:worker--3"
1642251538.956,0.4245394751787554,0.49129519694264495,0.48014167350576625,0.4517224780366357,0.4520063052667486,0.5122020638785043,0.46745724245170306,0.18086695254705182,0.4616002531602563,0.3839881156108901,0.5206867790545733,0.4142672323986282,0.21559239075083514,0.06232677898710633,0.07021606845167058,0.4168935643286056,0.5072595395509958,0.4646621063730708,0.06117508945313101,0.1943419508013825,0.4551740205383785,0.471671292463155,0.41820893947700033,0.5116451548198537,0.18132961038572687,0.06348517306130408,0.4169782049331662,0.4208078789351877,0.03368382170277999,0.4515163126378733,0.17188868266761076,0.4522708518857632,0.4784039099607456,0.06431654223866252,0.07854632473037909,0.4491449056154365,0.1819739534462949,0.4081234130768743
1642251553.974,0.4245394751787554,0.49129519694264495,0.48014167350576625,0.4517224780366357,0.4520063052667486,0.5122020638785043,0.46745724245170306,0.18086695254705182,0.4616002531602563,0.3839881156108901,0.5206867790545733,0.4142672323986282,0.21559239075083514,0.06232677898710633,0.07021606845167058,0.4168935643286056,0.5072595395509958,0.4646621063730708,0.06117508945313101,0.1943419508013825,0.4551740205383785,0.471671292463155,0.41820893947700033,0.5116451548198537,0.18132961038572687,0.06348517306130408,0.4169782049331662,0.4208078789351877,0.03368382170277999,0.4515163126378733,0.17188868266761076,0.4522708518857632,0.4784039099607456,0.06431654223866252,0.07854632473037909,0.4491449056154365,0.1819739534462949,0.4081234130768743
1642251568.998,0.4099315766337355,0.4929904356225117,0.4809010853288809,0.4751950101716451,0.45187008792149824,0.5011984863876341,0.4684809974810956,0.18037905194650788,0.4615755409438529,0.41606859857855305,0.5097885084399906,0.44934603072091545,0.21739496895003094,0.06243738452551759,0.07035765703171488,0.41662984817241444,0.5187438145161722,0.46325181340480176,0.060888280362523875,0.19474625219651417,0.45446994339727004,0.47097885962028396,0.4182893226615445,0.5100826149397485,0.18106537832761316,0.06361882553976228,0.4086265973250931,0.43571728882252253,0.03388555812831934,0.45210952056111714,0.17220301602614613,0.45323054507814475,0.4783663517523806,0.062071601734270704,0.0823094252007926,0.4485492265878597,0.18138219451356183,0.40769356292698933
1642251584.012,0.4099315766337355,0.4929904356225117,0.4809010853288809,0.4751950101716451,0.45187008792149824,0.5011984863876341,0.4684809974810956,0.18037905194650788,0.4615755409438529,0.41606859857855305,0.5097885084399906,0.44934603072091545,0.21739496895003094,0.06243738452551759,0.07035765703171488,0.41662984817241444,0.5187438145161722,0.46325181340480176,0.060888280362523875,0.19474625219651417,0.45446994339727004,0.47097885962028396,0.4182893226615445,0.5100826149397485,0.18106537832761316,0.06361882553976228,0.4086265973250931,0.43571728882252253,0.03388555812831934,0.45210952056111714,0.17220301602614613,0.45323054507814475,0.4783663517523806,0.062071601734270704,0.0823094252007926,0.4485492265878597,0.18138219451356183,0.40769356292698933
1642251599.028,0.39396311011148283,0.49489824749654265,0.4829738459561199,0.44669732323776595,0.4015239870553487,0.4861139057982633,0.47015777653992596,0.1807499269571739,0.4354284619618245,0.4153084564328935,0.48601277512876556,0.44751654585297196,0.22257362691042643,0.06287161075705691,0.07048386347293455,0.4159060460455689,0.4742734973615619,0.4645183434558839,0.06141807957056222,0.19511187832071059,0.4545837439153928,0.4726027322135302,0.41771713177558867,0.5097780787397064,0.1814082988105214,0.0635418893527907,0.40895727819322425,0.4555292656806109,0.03418235209191482,0.4535453768012333,0.1731521690341393,0.4540200867048314,0.47852674438793386,0.0646868276927288,0.08049669838859408,0.4492269006515922,0.18013985721224895,0.38860595164630757
1642251614.116,0.39396311011148283,0.49489824749654265,0.4829738459561199,0.44669732323776595,0.4015239870553487,0.4861139057982633,0.47015777653992596,0.1807499269571739,0.4354284619618245,0.4153084564328935,0.48601277512876556,0.44751654585297196,0.22257362691042643,0.06287161075705691,0.07048386347293455,0.4159060460455689,0.4742734973615619,0.4645183434558839,0.06141807957056222,0.19511187832071059,0.4545837439153928,0.4726027322135302,0.41771713177558867,0.5097780787397064,0.1814082988105214,0.0635418893527907,0.40895727819322425,0.4555292656806109,0.03418235209191482,0.4535453768012333,0.1731521690341393,0.4540200867048314,0.47852674438793386,0.0646868276927288,0.08049669838859408,0.4492269006515922,0.18013985721224895,0.38860595164630757
1642251629.13,0.4278920592067693,0.4965004645559916,0.4817643409801903,0.4570885842503525,0.45152221891717775,0.5006524584040772,0.4721390398029055,0.17981648587568566,0.4581907841720222,0.41773424718965746,0.4742731598212554,0.4496287060532963,0.232095678829551,0.06319857159130134,0.0707779484673966,0.4041472155978806,0.47445152532170487,0.4638231282040499,0.06107298292209662,0.19496299166999467,0.4555795775602678,0.47011312366272406,0.4205094958211827,0.5104902008662819,0.18067734001695576,0.06282571865626252,0.43685090958010764,0.43588304408260825,0.034529379901442656,0.4546113532538482,0.16984126391285842,0.45530509265953534,0.47844394072291374,0.062185898405559915,0.08555730818301908,0.44942057689152115,0.1802144072343579,0.409292577333213
1642251644.155,0.4278920592067693,0.4965004645559916,0.4817643409801903,0.4570885842503525,0.45152221891717775,0.5006524584040772,0.4721390398029055,0.17981648587568566,0.4581907841720222,0.41773424718965746,0.4742731598212554,0.4496287060532963,0.232095678829551,0.06319857159130134,0.0707779484673966,0.4041472155978806,0.47445152532170487,0.4638231282040499,0.06107298292209662,0.19496299166999467,0.4555795775602678,0.47011312366272406,0.4205094958211827,0.5104902008662819,0.18067734001695576,0.06282571865626252,0.43685090958010764,0.43588304408260825,0.034529379901442656,0.4546113532538482,0.16984126391285842,0.45530509265953534,0.47844394072291374,0.062185898405559915,0.08555730818301908,0.44942057689152115,0.1802144072343579,0.409292577333213
1642251659.193,0.4055508272532392,0.4960508718182295,0.48472226343593516,0.48080308032931346,0.43292230344522153,0.47554953061669225,0.4708883781776844,0.17951579493026354,0.46688356901733696,0.41995078276238296,0.49926944363542614,0.4185020548012707,0.20567762340712156,0.06342341107954438,0.07048446316776243,0.4206448549825638,0.47841816989998354,0.46189875692485416,0.0607878974122803,0.19475099166496998,0.4563930383517054,0.4690969812016535,0.40504336773328375,0.5099037163494563,0.18014644900371246,0.06250032226451713,0.43368642275523334,0.42968917377282323,0.03452626605707448,0.4538796033754846,0.16331304785572268,0.45594923304275625,0.48013215208524884,0.06462246034337794,0.08455060042699464,0.44706306378001315,0.17929510425859674,0.4046842425426671
1642251674.229,0.4055508272532392,0.4960508718182295,0.48472226343593516,0.48080308032931346,0.43292230344522153,0.47554953061669225,0.4708883781776844,0.17951579493026354,0.46688356901733696,0.41995078276238296,0.49926944363542614,0.4185020548012707,0.20567762340712156,0.06342341107954438,0.07048446316776243,0.4206448549825638,0.47841816989998354,0.46189875692485416,0.0607878974122803,0.19475099166496998,0.4563930383517054,0.4690969812016535,0.40504336773328375,0.5099037163494563,0.18014644900371246,0.06250032226451713,0.43368642275523334,0.42968917377282323,0.03452626605707448,0.4538796033754846,0.16331304785572268,0.45594923304275625,0.48013215208524884,0.06462246034337794,0.08455060042699464,0.44706306378001315,0.17929510425859674,0.4046842425426671
1642251689.273,0.39006901416263523,0.4969634054928312,0.4833979103026736,0.4801579446710711,0.4537430742967186,0.5001812778486205,0.46876094806983337,0.17960695038716734,0.46794277151216107,0.41995344095745035,0.5206303734735083,0.41790886610868694,0.22083464451776338,0.06349860421639587,0.07066485094716388,0.4213398711760286,0.4771951524001824,0.4619372225943734,0.060486485543194704,0.19499288072053306,0.4569730693156525,0.47001254639912093,0.4225953751586363,0.5111176228348644,0.18022567945223822,0.06272604051124049,0.4103903810556133,0.4575763842992919,0.034023385947123855,0.4550330732772637,0.17469665212671392,0.45719419972425857,0.48108225719306585,0.062010274127195786,0.08459467835053193,0.44835602834592536,0.1792519188895141,0.3923861787801488
1642251704.287,0.39006901416263523,0.4969634054928312,0.4833979103026736,0.4801579446710711,0.4537430742967186,0.5001812778486205,0.46876094806983337,0.17960695038716734,0.46794277151216107,0.41995344095745035,0.5206303734735083,0.41790886610868694,0.22083464451776338,0.06349860421639587,0.07066485094716388,0.4213398711760286,0.4771951524001824,0.4619372225943734,0.060486485543194704,0.19499288072053306,0.4569730693156525,0.47001254639912093,0.4225953751586363,0.5111176228348644,0.18022567945223822,0.06272604051124049,0.4103903810556133,0.4575763842992919,0.034023385947123855,0.4550330732772637,0.17469665212671392,0.45719419972425857,0.48108225719306585,0.062010274127195786,0.08459467835053193,0.44835602834592536,0.1792519188895141,0.3923861787801488
1642251719.319,0.4216238582660086,0.49598179349894783,0.4849307509761224,0.4830289059933559,0.44370561665090724,0.48499583926577317,0.4673979691921626,0.17968282086317638,0.4691139859033866,0.40459725491127263,0.4777094816946944,0.40065786462397873,0.21859931709650712,0.06294788143025351,0.07025126509142615,0.42293610361081657,0.48050044235658396,0.46206235860971734,0.06107357392268703,0.19537335673290973,0.45738060374545225,0.4700142328722223,0.42301015986870233,0.5112658565350543,0.17991499787346635,0.06265134500508969,0.4070338216760914,0.42760384964177434,0.03403006369584137,0.4543372985787144,0.1750407485940449,0.456994349462001,0.4802262094943075,0.062316222102217246,0.08519409757414795,0.4481241965567007,0.17895981559174054,0.3979162341777499
1642251734.354,0.4216238582660086,0.49598179349894783,0.4849307509761224,0.4830289059933559,0.44370561665090724,0.48499583926577317,0.4673979691921626,0.17968282086317638,0.4691139859033866,0.40459725491127263,0.4777094816946944,0.40065786462397873,0.21859931709650712,0.06294788143025351,0.07025126509142615,0.42293610361081657,0.48050044235658396,0.46206235860971734,0.06107357392268703,0.19537335673290973,0.45738060374545225,0.4700142328722223,0.42301015986870233,0.5112658565350543,0.17991499787346635,0.06265134500508969,0.4070338216760914,0.42760384964177434,0.03403006369584137,0.4543372985787144,0.1750407485940449,0.456994349462001,0.4802262094943075,0.062316222102217246,0.08519409757414795,0.4481241965567007,0.17895981559174054,0.3979162341777499
